epoch,lr,step,train_loss,train_energy_mae,train_energy_mse,train_energy_per_atom_mae,train_energy_per_atom_mse,train_gradient_force_mae,train_gradient_force_mse,val_loss,val_energy_mae,val_energy_mse,val_energy_per_atom_mae,val_energy_per_atom_mse,val_gradient_force_mae,val_gradient_force_mse,test_loss,test_energy_mae,test_energy_mse,test_energy_per_atom_mae,test_energy_per_atom_mse,test_gradient_force_mae,test_gradient_force_mse,best_model
252,2.8247524899999986e-06,1839310.0,0.10932969175650249,0.03275940064703093,0.0025417638921702984,0.0024481632057286305,1.4560211386225289e-05,0.02966433721684221,0.00213575855728665,0.4747349306397684,0.052152968386679655,0.007729737358944103,0.003704276702945057,4.548490296786142e-05,0.04772999333262523,0.009340103865616487,,,,,,,,
253,2.8247524899999986e-06,1846580.0,0.10928177436379781,0.03273099287185565,0.002538857335208854,0.002445768123061434,1.4540849993561387e-05,0.02965961564748011,0.0021348583405717695,0.47469446752984473,0.053235898925337935,0.007818313952288623,0.0037732934044495013,4.6069021165070716e-05,0.04770189782255654,0.00933752307155113,,,,,,,,
254,2.8247524899999986e-06,1853850.0,0.10932781357843978,0.032737606685012514,0.0025411200819401374,0.0024464169192170413,1.4551373727298303e-05,0.0296549455939164,0.0021357338699299943,0.4780114232715072,0.052869890876644884,0.007630544192551213,0.0037464987514624253,4.5068246971143246e-05,0.047939180699080645,0.00940761758157912,,,,,,,,
255,2.8247524899999986e-06,1861120.0,0.1092700501654092,0.03273201172648178,0.0025377556965812138,0.002446141316127242,1.4536678941370606e-05,0.029657868835690174,0.0021346458893765656,0.4752619205447554,0.05287875634870063,0.0077621467277681055,0.003753011280902259,4.580203099579732e-05,0.04773754353693285,0.009349995476339747,,,,,,,,
256,2.8247524899999986e-06,1868390.0,0.10931862246260785,0.03275012352844738,0.0025428685738821334,0.0024475164847677588,1.4567541136108284e-05,0.0296538307741096,0.0021355150777745122,0.4806674245081846,0.052474221513737145,0.007621944259405069,0.003720631532098795,4.491298770392972e-05,0.04797743659559587,0.009460909604975597,,,,,,,,
257,2.8247524899999986e-06,1875660.0,0.10929895715920082,0.032695978674883774,0.002533565362078458,0.0024433689563227515,1.4507926146884144e-05,0.0296510481599081,0.002135307835942448,0.47452877589679476,0.05237162209133883,0.007732687558406254,0.003719906464301495,4.550653180600498e-05,0.04773847802640733,0.009335921766767766,,,,,,,,
258,2.8247524899999986e-06,1882930.0,0.10928225690635224,0.032734141474908295,0.00253896752991771,0.0024462471033300857,1.4541805687600075e-05,0.029649577309859235,0.0021348657875286925,0.4749759312877656,0.05296347777487042,0.007719395456884196,0.0037599066862453456,4.553358044741669e-05,0.04776222240166162,0.009345130716617635,,,,,,,,
259,2.8247524899999986e-06,1890200.0,0.10927487105259412,0.03273566619179526,0.0025388637670043703,0.002446299823518873,1.454257048086509e-05,0.029647292829388307,0.0021347201457117882,0.47549008641006607,0.05358039823506416,0.007747047012257093,0.0037915994009545357,4.533329078594622e-05,0.047749918620684936,0.009354860787956177,,,,,,,,
260,2.8247524899999986e-06,1897470.0,0.10924809927582226,0.03273700718418062,0.0025374053062751784,0.002446534880089373,1.4533292039056357e-05,0.029646820228701305,0.002134213879390937,0.4747167958442986,0.05206985466343945,0.007710577739903763,0.0036933672711725153,4.527551337281125e-05,0.0477331609036993,0.009340124362087903,0.5973346972764378,0.056920538130237265,0.010038184275125756,0.004418264840842251,5.881840696797475e-05,0.05626358158336589,0.011745930260026249,
261,2.8247524899999986e-06,1904740.0,0.1091232428664965,0.032705766339646156,0.0025354092745359363,0.002444148013075051,1.4521958245007745e-05,0.029647887785655715,0.002131756671839209,0.47480959818871393,0.052203207156422224,0.007718743917863794,0.0037066394627453757,4.536092942815352e-05,0.04773699256286481,0.009341817085417007,,,,,,,,
262,2.8247524899999986e-06,1912010.0,0.1091265800384421,0.032699299474440245,0.0025342588367548557,0.0024435673236156996,1.451414353715694e-05,0.029645605288438688,0.0021318464240337605,0.4743181086703484,0.05274218931310394,0.007774522677364662,0.0037410682290341317,4.560485404689052e-05,0.047703920223422326,0.009330871719859678,,,,,,,,
263,2.8247524899999986e-06,1919280.0,0.10918527281345783,0.03268212656159881,0.00253519084350757,0.0024421702864851763,1.4517753017350746e-05,0.029639048915164435,0.002133001639399015,0.47554646210685014,0.052136361451053,0.007610050048091697,0.003700152625499311,4.490230472125495e-05,0.04778049530623,0.009358728241175174,,,,,,,,
264,1.977326742999999e-06,1926550.0,0.1088283662148004,0.03254612795633363,0.0025198442044286617,0.002432067145282243,1.4432161768127324e-05,0.02959168205186642,0.0021261704402074314,0.4749124329547883,0.05269268742107354,0.007688371666656796,0.0037387415640196906,4.522226770315497e-05,0.04773332035132422,0.009344481225762636,,,,,,,,
265,1.977326742999999e-06,1933820.0,0.10873774478245313,0.03253582887241092,0.0025190662979203185,0.0024314134697004264,1.442826272988507e-05,0.02958568376359342,0.0021243735696906607,0.4747973531293136,0.052654868868639106,0.007758890661156458,0.003733610896786621,4.560984519618104e-05,0.04769637975979584,0.009340769249363147,,,,,,,,
266,1.977326742999999e-06,1941090.0,0.10879859700048271,0.03257012810976917,0.0025211374802247117,0.0024341680106693396,1.4439968255612632e-05,0.029591939996994637,0.0021255491904051517,0.47553836564987706,0.05252945283342784,0.007721581157508063,0.003727518737617219,4.554458724054612e-05,0.047738421349778,0.009356335689847372,,,,,,,,
267,1.977326742999999e-06,1948360.0,0.1087625723119508,0.03253060884613771,0.0025182611721072195,0.002431147062791139,1.4422103560980024e-05,0.029586505959378617,0.0021248862227968616,0.47433815965456916,0.052038734280498086,0.007736676342290688,0.0036943914309502113,4.5534540951312365e-05,0.04769064115257959,0.009332029666245573,,,,,,,,
268,1.977326742999999e-06,1955630.0,0.10876019304834246,0.03255099458943059,0.002519469819731033,0.0024324608836959302,1.4427869542010418e-05,0.029585115966182046,0.002124814464572228,0.4745125481294968,0.052668488421198784,0.007754285186604873,0.0037355617732343607,4.557722573126408e-05,0.04768237022496563,0.00933516525885784,,,,,,,,
269,1.977326742999999e-06,1962900.0,0.10871202286645536,0.03253437109823712,0.0025175263613989355,0.002431436451454582,1.4419122231885343e-05,0.029582150603614386,0.002123889930101121,0.4764025936608281,0.05202071454011728,0.007624428777665273,0.003691591829287706,4.482680688869256e-05,0.04780471446230112,0.009375563297663255,,,,,,,,
270,1.977326742999999e-06,1970170.0,0.1087188793042631,0.032536049023924055,0.0025158225335414177,0.002431452948089071,1.4411379552251e-05,0.0295852965064919,0.0021240611354144305,0.47531006074423904,0.05214585515705388,0.007665333751425533,0.003701709608521846,4.5169288519223975e-05,0.0477457543213816,0.00935289453985627,0.5979619926670784,0.0569492443415723,0.009979844055660454,0.004425746773083936,5.858438674976484e-05,0.05631333225847491,0.011759642972228361,
271,1.977326742999999e-06,1977440.0,0.10874858768069835,0.03255962340872863,0.0025192189997521514,0.002433280194481961,1.4426486695872396e-05,0.029582761828414253,0.002124587373618935,0.47591811059143535,0.0523156782070874,0.007695350216293461,0.0037116916881591864,4.527141786401895e-05,0.04775272651359899,0.00936445520750284,,,,,,,,
272,1.977326742999999e-06,1984710.0,0.10869625382367545,0.03251531881499565,0.0025148986555748975,0.0024299588843801757,1.4406534719459914e-05,0.029578756743047125,0.002123627103362002,0.47623422493322365,0.05254931395716934,0.0076847040544047625,0.0037287630498213905,4.5259814078507325e-05,0.04777350330269359,0.009370990417576372,,,,,,,,
273,1.977326742999999e-06,1991980.0,0.10869793075150704,0.03252343233058788,0.0025147501104675995,0.002430575577494477,1.4408772114866677e-05,0.029583420367806864,0.0021236636128207907,0.47459012227341596,0.053282778787998815,0.00779294677843982,0.003774141674407122,4.5749725090151446e-05,0.04767766261539452,0.00933594350989952,,,,,,,,
274,1.977326742999999e-06,1999250.0,0.10870943925263787,0.03253853660895272,0.0025159717066794507,0.002431419510957696,1.4406524754650771e-05,0.029578948218208726,0.002123869350919167,0.4757680293231533,0.051978686291714135,0.0076710374716782714,0.0036885725735584687,4.516582040070358e-05,0.04773771578872766,0.009361939837029496,,,,,,,,
275,1.977326742999999e-06,2006520.0,0.10863511094520927,0.03252868197481039,0.0025156465171572912,0.0024309380913864983,1.4407836382217671e-05,0.02957614016324738,0.002122389288561031,0.47577346199456927,0.052510208242231966,0.007714558779737786,0.0037268713723428103,4.537590594395028e-05,0.04772327021222962,0.009361178064296632,,,,,,,,
276,1.977326742999999e-06,2013790.0,0.10868331356490239,0.03253600338902256,0.0025161579327279276,0.0024314486246191152,1.4415013465972878e-05,0.029577220298439292,0.00212334311264349,0.47739937156631784,0.05285781109458794,0.0076839492783871335,0.003742756119766344,4.5166027326660934e-05,0.04781643004644605,0.00939430844575861,,,,,,,,
277,1.977326742999999e-06,2021060.0,0.10864724667031898,0.03251946923576882,0.0025135827454224485,0.0024302132216739297,1.439857915766033e-05,0.029577061863801705,0.00212267327849793,0.4757209950517339,0.05244390325202504,0.007644849832979015,0.003717731437312766,4.488900237689973e-05,0.04773667266956112,0.009361522904375096,,,,,,,,
278,1.977326742999999e-06,2028330.0,0.1086095810474257,0.03251312937772053,0.002514293980184564,0.0024297246795531007,1.4403704654690405e-05,0.029574531302235245,0.0021219057413448357,0.4750236125210213,0.05248882742879967,0.007714980881833867,0.0037219273333619412,4.532927642650058e-05,0.04770976737828116,0.009346172632783745,,,,,,,,
279,1.977326742999999e-06,2035600.0,0.10860214371555567,0.032538721423619014,0.0025153392057435287,0.002431668661959222,1.4407318247120874e-05,0.02957485909900022,0.002121736090196241,0.47722211178005025,0.052838530031271036,0.007668601538192306,0.0037457309534321146,4.511688326969476e-05,0.04782639093433911,0.009391070204837162,,,,,,,,
280,1.3841287200999992e-06,2042870.0,0.10838028665282509,0.0324150837743097,0.002504410484337231,0.0024222482501458902,1.4342423122835076e-05,0.029538098481788195,0.0021175175233697652,0.4766071913741599,0.052081018653614974,0.0076566241774614525,0.0036962943891268346,4.503794664462148e-05,0.04776832286305426,0.009379011343933971,0.5987356142198632,0.05687938015064301,0.009949722355114451,0.004419144398346278,5.846558966491824e-05,0.0563277383900344,0.011775717837294983,
281,1.3841287200999992e-06,2050140.0,0.10828929081014231,0.032422265308592255,0.0025047778846254776,0.0024230714954800625,1.4349114160991235e-05,0.029538941381135896,0.0021156902585103394,0.47652441849714033,0.052462276400427964,0.007677510434114644,0.003720636382126592,4.515723069265488e-05,0.047738498172067934,0.009376938161260518,,,,,,,,
282,1.3841287200999992e-06,2057410.0,0.10835092811525056,0.032408019533942116,0.0025035151101009644,0.002421815636774998,1.4336261462603778e-05,0.029535861868103683,0.002116948260102986,0.4762789094274271,0.05224180184209833,0.007665206878241821,0.0037073536658706924,4.518008574207918e-05,0.04775809770667001,0.009372274050983708,,,,,,,,
283,1.3841287200999992e-06,2064680.0,0.10826391804083521,0.03241323189487146,0.0025028805140284243,0.002422259391012341,1.4335835605348957e-05,0.029535569803698012,0.0021152207505361273,0.47591513647655814,0.05307444587195257,0.00771119458484415,0.0037584316612620074,4.525880995948156e-05,0.047717263583236975,0.009364078837834274,,,,,,,,
284,1.3841287200999992e-06,2071950.0,0.10831176251071611,0.03241565916118014,0.0025045091664399515,0.0024224359112762594,1.4346364864276014e-05,0.029533058892070287,0.002116145066885527,0.476679883063976,0.05266302546464106,0.007677616788583513,0.0037311669482100207,4.5193598198928535e-05,0.04778086738756825,0.009380045325507848,,,,,,,,
285,1.3841287200999992e-06,2079220.0,0.10833486666803234,0.032400532453308754,0.002501104613950273,0.0024213639278473625,1.4328369967269445e-05,0.029531340285551426,0.0021166752410816557,0.47679937416116447,0.05218473050071486,0.007633489793474136,0.003702756401475763,4.487533672343723e-05,0.047785202567578296,0.00938331768735381,,,,,,,,
286,1.3841287200999992e-06,2086490.0,0.10826448116726445,0.032425440686760516,0.002505102974230694,0.002423352755141242,1.4347177853772601e-05,0.02953556892192591,0.002115187563860681,0.47557018719811966,0.05229859616703756,0.007706185846941511,0.003712482170235009,4.53713113510212e-05,0.047713669896796734,0.009357280027023561,,,,,,,,
287,1.3841287200999992e-06,2093760.0,0.10831090194140695,0.03240667946876265,0.0025016561573974125,0.0024218654674533695,1.433095335389161e-05,0.029531172654532988,0.0021161849156801893,0.4770610527328822,0.05247509415736186,0.00767648381763722,0.003723957137982168,4.519980445828846e-05,0.04775648371879691,0.00938769137830489,,,,,,,,
288,1.3841287200999992e-06,2101030.0,0.10827170436976065,0.032393420400377626,0.00249990903294406,0.0024208592352859344,1.4323216768920701e-05,0.02952887631650279,0.002115435906736334,0.4754470487927181,0.052256775931843746,0.007687586305996394,0.0037106871588885306,4.5264089828814565e-05,0.04772136998570321,0.009355189249734434,,,,,,,,
289,1.3841287200999992e-06,2108300.0,0.10828639189452346,0.032392740888664444,0.0025007051052918098,0.0024207295231132102,1.4322727360334626e-05,0.02952928185386268,0.0021157137357846302,0.4762686173001265,0.052184058828886576,0.007661459612542731,0.003701909628425139,4.512136046936432e-05,0.04773666089481286,0.009372143153751683,,,,,,,,
290,1.3841287200999992e-06,2115570.0,0.10828130060020681,0.03240794407931446,0.002502827145076674,0.0024221426466551938,1.4336837766354373e-05,0.02952914901499923,0.0021155694691025986,0.47600868506299365,0.052856141817084736,0.007715508707337819,0.003748262905700471,4.533554529819787e-05,0.047747683012822284,0.009365863527113119,0.5977267226198305,0.05742471722818015,0.009967875439390953,0.004463698535947721,5.866526196025029e-05,0.05625247381509507,0.011755176943608791,
291,1.3841287200999992e-06,2122840.0,0.10827386830331734,0.032406299725288995,0.0025013520257110423,0.002422015547721481,1.4332140860480433e-05,0.0295285373993813,0.0021154503255521218,0.4761919471481125,0.05298423824905249,0.007709628033157176,0.0037541279813611077,4.5288605142846746e-05,0.04773430368878043,0.009369646382299106,,,,,,,,
292,1.3841287200999992e-06,2130110.0,0.10824329795963017,0.03239478876747722,0.0025010903469238426,0.0024206374460474574,1.4322444751586885e-05,0.02952789286877249,0.002114844152254128,0.4770026820804846,0.053607586291957714,0.007737399445985099,0.0037937282110554324,4.54769954464369e-05,0.047751187444817544,0.009385305652689989,,,,,,,,
293,1.3841287200999992e-06,2137380.0,0.10821208372643507,0.03239310263479705,0.0025007598394407604,0.002420705773105723,1.4323246551153103e-05,0.029526095698371033,0.00211422647773989,0.47592937271501856,0.05319015740214943,0.007746223849662796,0.0037675248566857106,4.552375517314548e-05,0.04770419222862031,0.009363662977307117,,,,,,,,
294,1.3841287200999992e-06,2144650.0,0.1082466134350301,0.03238543603728993,0.0024999120214022424,0.002420270664795775,1.431925094276854e-05,0.029525594399759263,0.0021149340282725464,0.4754858019970916,0.05213721485264416,0.007684387310878523,0.003701600137981701,4.5206943817709067e-05,0.04773504045536511,0.009356028293724259,,,,,,,,
295,1.3841287200999992e-06,2151920.0,0.10827199132804326,0.03238439900689865,0.002498832791681181,0.0024202674037928722,1.431468930745207e-05,0.029523476854937763,0.0021154631707272394,0.475571555100541,0.052690536826086654,0.007714847233344791,0.003733813027060288,4.536463818394981e-05,0.04769041064053145,0.00935713415734392,,,,,,,,
296,1e-06,2159190.0,0.10805306756199683,0.032311594797926474,0.0024921465576120414,0.0024147285359248324,1.4278001905834061e-05,0.029499658918159845,0.002111218420087703,0.47575071812528086,0.052513489064687356,0.007691469032424632,0.0037247338951990395,4.5236408927445506e-05,0.04771027419672721,0.009361184981857121,,,,,,,,
297,1e-06,2166460.0,0.10805347918923325,0.03232054993399098,0.002492519804674497,0.0024154907578382906,1.4279161586552402e-05,0.029499671198473364,0.002111219187691189,0.4757940404131171,0.0523263440804896,0.007707883849297418,0.003715414789451035,4.5401566296085553e-05,0.047688377235529905,0.009361723131276398,,,,,,,,
298,1e-06,2173730.0,0.10804472021911922,0.032313843269627454,0.0024921952031708786,0.0024149620223647044,1.4278848342007324e-05,0.029499267620233693,0.002111050500318976,0.4756508875215814,0.05337652269528065,0.007767055468280709,0.003777617135349169,4.569067880616866e-05,0.04769138633120956,0.009357676641066019,,,,,,,,
299,1e-06,2181000.0,0.1080319609157526,0.032302596413933314,0.0024915726087977237,0.00241417244540011,1.4274068837046546e-05,0.029496803353592654,0.0021108077661390998,0.4757417266363799,0.052170983343656156,0.007704904653254571,0.003704888867196943,4.5399489518686346e-05,0.04772131920425859,0.009360736439662507,,,,,,,,
300,1e-06,2188270.0,0.10804192786332358,0.03231057310231331,0.0024913050867823336,0.002414510112944305,1.4270579002626047e-05,0.02949730952790455,0.00211101245553082,0.4760361046044006,0.052323850721976546,0.0077009509116682424,0.003716344207184411,4.532387052819318e-05,0.04772802311474027,0.009366703073854652,0.5975299679941833,0.057622372504277174,0.010062178796052656,0.00447979316033917,5.9135455714738104e-05,0.056283253229185135,0.011749355783962613,
last,,,0.10785615510977455,0.0325227693339794,0.002512050926416264,0.002434326222976817,1.4402120740889155e-05,0.02949253866821467,0.0021068820836671687,0.47571476897765885,0.052318823541238645,0.007696685184155708,0.0037159521543061384,4.529993806807989e-05,0.04772441799829099,0.009360361675870062,0.597577315884733,0.05762929083255388,0.010079185998044892,0.004480181880765092,5.923284186052505e-05,0.05627971354799522,0.011749962597733766,
best,,,0.15584927216479877,0.04133018890640323,0.003992267436736467,0.0030993145068350645,2.302373430618856e-05,0.0351744737331121,0.0030371400945612367,0.4575236103338736,0.05875334428753903,0.009311732220971944,0.004177246060599845,5.4414299382438665e-05,0.049183438139789606,0.008964237562258035,0.5820946494573837,0.06451497859397225,0.011855862487181843,0.005034639605506835,7.017640934120789e-05,0.05737637826506453,0.011404775739404033,
